ID,AGE_HEAD,AGE_SPOUSE,SEX_HEAD,SEX_SPOUSE,EDU_HEAD,EDU_SPOUSE,OCC_HEAD,OCC_SPOUSE,STATE,MARITAL,HOUSEHOLD_SIZE,CHILDREN,SPOUSE_PRESENT,WEIGHT,INCOME,HEAD_LABOR,SPOUSE_LABOR,WEEKS_HEAD,WEEKS_SPOUSE,WEEKS_OUT_HEAD,WEEKS_OUT_SPOUSE,EXP,GAS,FOOD_HOME,FOOD_DELIV,FOOD_OUT,RENT,EDUC_EXP,CHILDCARE,TRIPS,WEALTH,HOUSE_VALUE,MORTGAGE,MORT_PAY,HOME_EQUITY,BUSINESS_VAL,PROPERTY_TAX
2769.9999999999995,91.99999999999999,0,2,0,16.999999999999996,0,0,0,6,3,1,0,0,24137.777999999988,131421.99999999997,0,0,0,0,51.99999999999999,0,16583.919999999995,0,2523.2999999999997,0,2999.999999999999,3745.6199999999994,0,0,0,565004.9999999998,0,0,0,0,0,0
2771.999999999999,62.99999999999999,0,2,0,11.999999999999998,0,8799.999999999998,0,21,5,1,0,0,10262.753999999997,27576.99999999999,21999.999999999993,0,27.999999999999996,0,0,0,31689.99999999999,719.9999999999999,5719.999999999998,0,0,0,0,0,0,67899.99999999999,109999.99999999999,63999.99999999998,3041.219999999999,45999.99999999998,0,1258.7799999999997
2772.9999999999995,91.99999999999999,0,2,0,14.999999999999998,0,0,0,47.99999999999999,3,1,0,0,54324.900999999976,27999.99999999999,0,0,0,0,51.99999999999999,0,18019.809999999994,0,2523.2999999999997,0,239.99999999999997,3745.6199999999994,0,0,0,16999.999999999996,0,0,0,0,0,0
2773.9999999999995,36.99999999999999,0,2,0,11.999999999999998,0,4109.999999999998,0,35.99999999999999,5,1,0,0,55480.72999999998,20015.999999999993,11515.999999999995,0,49.99999999999999,0,2,0,40651.17999999998,0,0,0,1199.9999999999998,19523.999999999993,594.1799999999998,0,0,-5399.999999999999,0,0,0,0,0,0
2774.999999999999,56.99999999999999,54.99999999999999,1,2,16.999999999999996,15.999999999999998,649.9999999999999,2109.9999999999995,47.99999999999999,1,2,0,1,9572.042999999998,663687.9999999998,501999.9999999998,59999.99999999998,51.99999999999999,51.99999999999999,0,0,163999.99999999997,2399.9999999999995,10399.999999999996,0,5199.999999999999,0,0,0,29999.99999999999,1991999.999999999,699999.9999999998,0,0,699999.9999999998,29999.99999999999,19999.999999999993
2775.999999999999,39,34.99999999999999,1,2,7,11.999999999999998,6199.999999999999,0,30.999999999999996,2,5,3,1,15028.661999999995,21999.999999999993,21999.999999999993,0,51.99999999999999,0,0,51.99999999999999,47922.609999999986,599.9999999999999,7799.999999999997,0,3119.9999999999995,0,0,0,2499.9999999999995,86999.99999999996,59999.99999999998,0,0,59999.99999999998,0,686.6099999999999
2776.9999999999995,55.99999999999999,61.99999999999999,1,2,11.999999999999998,13.999999999999998,6439.999999999999,0,35.99999999999999,1,2,0,1,32373.61399999999,84999.99999999997,84999.99999999997,0,51.99999999999999,0,0,0,50419.99999999998,3599.9999999999995,3899.9999999999986,0,1799.9999999999998,0,0,0,0,104999.99999999996,339999.9999999999,274999.99999999994,20003.999999999993,64999.99999999998,24999.99999999999,4799.999999999999
2777.9999999999995,63.99999999999999,49.99999999999999,1,2,14.999999999999998,12.999999999999998,9799.999999999998,6419.999999999998,11.999999999999998,1,2,0,1,3562.8639999999987,240099.9999999999,124999.99999999996,107999.99999999999,51.99999999999999,51.99999999999999,0,0,86779.44999999995,5399.999999999999,5199.999999999999,0,3119.9999999999995,0,5999.999999999998,0,2999.999999999999,1332999.9999999993,244999.99999999988,175999.99999999997,13199.999999999995,68999.99999999999,1151999.9999999998,2999.999999999999
2778.999999999999,44.99999999999999,49.99999999999999,1,2,11,9,6259.999999999998,4219.999999999999,35.99999999999999,1,3,0,1,37701.490999999995,69999.99999999997,39999.999999999985,19999.999999999993,51.99999999999999,51.99999999999999,0,0,57099.99999999998,4799.999999999999,10399.999999999996,0,7799.999999999997,15599.999999999995,0,0,1499.9999999999995,16999.999999999996,0,0,0,0,0,0
2779.9999999999995,61.99999999999999,54.99999999999999,1,2,10,11.999999999999998,9129.999999999996,9119.999999999996,11.999999999999998,1,2,0,1,1266.5169999999998,134999.99999999997,84999.99999999997,49999.99999999998,51.99999999999999,51.99999999999999,0,0,33812.109999999986,2399.9999999999995,3119.9999999999995,0,1039.9999999999998,0,0,0,999.9999999999997,192999.99999999994,259999.9999999999,111999.99999999999,10499.999999999996,147999.99999999997,0,1499.9999999999995
2780.9999999999995,52.99999999999999,45.99999999999999,1,2,16.999999999999996,13.999999999999998,310,310,50.99999999999999,1,4,2,1,7932.529999999999,112249.99999999996,79999.99999999997,31999.99999999999,51.99999999999999,51.99999999999999,0,0,86955.99999999997,1199.9999999999998,7799.999999999997,0,2599.9999999999995,0,0,0,7999.999999999997,354999.9999999999,299999.99999999994,229999.9999999999,19399.999999999993,49999.99999999998,0,1499.9999999999995
2781.9999999999995,45.99999999999999,0,1,0,11.999999999999998,0,9139.999999999996,0,35.99999999999999,5,1,0,0,25300.71999999999,38999.999999999985,19999.999999999993,0,35.99999999999999,0,3,0,28549.999999999985,719.9999999999999,5199.999999999999,0,0,10199.999999999996,0,0,399.99999999999994,-5999.999999999998,0,0,0,0,0,0
2783,67.99999999999999,0,2,0,11.999999999999998,0,0,0,12.999999999999998,2,1,0,0,13261.186999999994,0,0,0,0,0,51.99999999999999,0,8179.929999999998,0,3870.839999999999,0,1199.9999999999998,2895.5799999999986,0,0,0,0,0,0,0,0,0,0
2783.9999999999995,44,0,2,0,11,0,5519.999999999998,0,18.999999999999996,2,4,2,0,2005.8439999999994,23499.999999999985,9999.999999999996,0,17.999999999999996,0,33.99999999999999,0,36991.999999999985,599.9999999999999,5999.999999999998,959.9999999999999,1199.9999999999998,0,5999.999999999998,799.9999999999999,3999.9999999999986,40049.999999999985,39999.999999999985,0,0,39999.999999999985,0,899.9999999999999
2784.9999999999995,36.99999999999999,39,1,2,11.999999999999998,13.999999999999998,6259.999999999998,3599.9999999999995,6,2,3,1,1,23075.000999999993,46799.99999999998,25999.999999999993,20799.999999999993,51.99999999999999,51.99999999999999,0,0,36604.509999999995,3599.9999999999995,7799.999999999997,0,719.9999999999999,11999.999999999995,0,0,1199.9999999999998,8026.999999999997,0,0,0,0,0,0
2785.9999999999995,28.999999999999996,0,2,0,11,0,3929.9999999999986,0,47.99999999999999,2,2,1,0,14729.540999999992,1999.9999999999993,1999.9999999999993,0,18.999999999999996,0,32.99999999999999,0,31476.17999999999,1779.9199999999998,10399.999999999996,0,3119.9999999999995,10199.999999999996,0,0,0,14999.999999999995,0,0,0,0,0,0
2787,63.99999999999999,0,1,0,11.999999999999998,0,0,0,27.999999999999996,3,2,0,0,1695.3419999999999,29299.999999999985,0,0,0,0,51.99999999999999,0,21687.859999999997,3599.9999999999995,3119.9999999999995,0,2599.9999999999995,0,0,0,0,73999.99999999999,69999.99999999997,0,0,69999.99999999997,0,649.9999999999999
2787.9999999999995,67.99999999999999,53.99999999999999,1,2,6,3,0,8964.999999999998,30.999999999999996,1,2,0,1,4493.301999999999,41247.99999999997,0,27999.99999999999,0,51.99999999999999,51.99999999999999,0,36802.689999999995,1199.9999999999998,7799.999999999997,0,1559.9999999999998,0,129.99999999999997,0,1999.9999999999993,74499.99999999997,119999.99999999996,49999.99999999998,3759.9999999999995,69999.99999999997,0,1999.9999999999993
2788.9999999999995,47.99999999999999,45.99999999999999,1,2,4,6,6249.999999999998,8799.999999999998,30.999999999999996,1,2,0,1,3554.299999999999,19999.999999999993,9999.999999999996,9999.999999999996,33.99999999999999,51.99999999999999,11.999999999999998,0,33265.30999999998,1199.9999999999998,10399.999999999996,0,1559.9999999999998,9599.999999999998,0,0,1999.9999999999993,1999.9999999999993,0,0,0,0,0,0
2789.9999999999995,57.99999999999999,55.99999999999999,1,2,13.999999999999998,15.999999999999998,7849.999999999997,2539.9999999999995,36.99999999999999,1,4,0,1,3349.1029999999987,38999.999999999985,14999.999999999995,22999.99999999999,51.99999999999999,51.99999999999999,0,0,45220.309999999976,5999.999999999998,5199.999999999999,0,2599.9999999999995,0,0,0,78,53999.99999999998,13999.999999999995,0,0,13999.999999999995,0,156
2790.999999999999,40.99999999999999,0,1,0,16.999999999999996,0,49.99999999999999,0,5,2,1,0,0,12938.773999999992,236999.99999999988,229999.9999999999,0,51.99999999999999,0,0,0,141959.99999999994,1799.9999999999998,15599.999999999995,5199.999999999999,7799.999999999997,0,0,0,11999.999999999995,144999.99999999994,279999.9999999999,199999.99999999994,30719.999999999985,79999.99999999997,0,4799.999999999999
2791.999999999999,30.999999999999996,29.999999999999996,1,2,11.999999999999998,11.999999999999998,4249.999999999999,4229.999999999999,12.999999999999998,1,5,3,1,9410.733999999999,20474.999999999996,10474.999999999995,9999.999999999996,39,44.99999999999999,1,3,43083.599999999984,1199.9999999999998,7799.999999999997,0,3639.9999999999995,11999.999999999995,0,5715.5999999999985,0,3499.9999999999986,0,0,0,0,0,0
2792.9999999999995,61.99999999999999,60.99999999999999,1,2,15.999999999999998,6,4759.999999999999,4019.9999999999986,6,4,2,0,1,6711.8949999999995,61999.99999999998,19999.999999999993,41999.999999999985,51.99999999999999,51.99999999999999,0,0,53201.99999999998,1679.9999999999998,10399.999999999996,0,4159.999999999998,11819.999999999998,0,0,3999.9999999999986,1199.9999999999998,0,0,0,0,0,0
2793.9999999999995,33.99999999999999,37.99999999999999,1,2,11.999999999999998,6,9619.999999999996,7809.999999999997,30.999999999999996,1,5,2,1,4144.546999999998,98999.99999999997,37999.999999999985,37999.999999999985,51.99999999999999,51.99999999999999,0,0,46303.99999999998,959.9999999999999,5199.999999999999,0,5199.999999999999,3479.9999999999986,0,0,4999.999999999999,27999.99999999999,0,0,0,0,0,0
2794.999999999999,64.99999999999999,54.99999999999999,1,2,8,8,0,0,9,1,2,0,1,13352.376999999995,21571.999999999993,0,0,0,0,51.99999999999999,51.99999999999999,20472.999999999996,959.9999999999999,6599.999999999997,0,359.99999999999994,8999.999999999998,0,0,299.99999999999994,-10456.999999999995,0,0,0,0,0,0
2795.999999999999,49,45.99999999999999,1,2,11.999999999999998,13.999999999999998,6999.999999999997,5619.999999999997,18.999999999999996,1,4,2,1,19580.076999999994,54999.99999999998,29999.99999999999,24999.99999999999,51.99999999999999,51.99999999999999,0,0,65599.99999999997,2399.9999999999995,10399.999999999996,0,0,0,0,4999.999999999999,0,699999.9999999998,199999.99999999994,0,0,199999.99999999994,299999.99999999994,2999.999999999999
2796.9999999999995,42,45.99999999999999,1,2,16.999999999999996,11.999999999999998,1019.9999999999997,136.99999999999997,6,1,3,1,1,7169.668999999997,184679.99999999994,131999.99999999997,52659.99999999998,51.99999999999999,49,0,3,127514.67999999995,4199.999999999999,5199.999999999999,0,10399.999999999996,0,0,19199.999999999993,3999.9999999999986,120999.99999999996,799999.9999999998,649999.9999999998,24999.99999999999,99999.99999999997,0,4999.999999999999
2797.9999999999995,44.99999999999999,44.99999999999999,1,2,15.999999999999998,15.999999999999998,109.99999999999999,5699.999999999999,17.999999999999996,1,2,0,1,18147.180999999993,230019.9999999999,209999.9999999999,19999.999999999993,51.99999999999999,51.99999999999999,0,0,105989.99999999996,3599.9999999999995,2599.9999999999995,0,5199.999999999999,0,24999.99999999999,0,2499.9999999999995,359999.9999999999,449999.9999999998,349999.9999999999,18599.999999999996,99999.99999999997,0,3999.9999999999986
2798.999999999999,34.99999999999999,0,2,0,11.999999999999998,0,5609.999999999998,0,6,2,1,0,0,1333.5019999999995,23415.99999999999,1499.9999999999995,0,7,0,45.99999999999999,0,11283.999999999996,0,2079.9999999999995,3119.9999999999995,3119.9999999999995,2963.999999999999,0,0,0,0,0,0,0,0,0,0
2799.999999999999,33.99999999999999,27.999999999999996,1,2,11.999999999999998,11.999999999999998,6319.999999999997,3509.9999999999986,6,1,4,2,1,12519.492999999993,96999.99999999996,89999.99999999997,3999.9999999999986,51.99999999999999,11.999999999999998,0,40.99999999999999,38364.129999999976,1799.9999999999998,5199.999999999999,0,599.9999999999999,0,0,1999.9999999999993,199.99999999999997,136999.99999999997,219999.99999999997,97999.99999999997,6076.869999999999,121999.99999999996,0,2517.5699999999997
2800.999999999999,80,0,2,0,13.999999999999998,0,3599.9999999999995,0,35.99999999999999,3,1,0,0,20031.042999999998,22080.999999999996,11999.999999999995,0,44,0,10,0,9145.279999999999,0,2599.9999999999995,0,2599.9999999999995,0,0,0,0,150199.99999999997,89999.99999999997,0,0,89999.99999999997,0,1029.9099999999999
2802.999999999999,31.999999999999996,29.999999999999996,1,2,15.999999999999998,15.999999999999998,799.9999999999999,20,47,1,2,0,1,8740.001999999997,117999.99999999999,59999.99999999998,57999.99999999998,51.99999999999999,51.99999999999999,0,0,82692.94999999997,2063.9999999999995,7799.999999999997,0,2599.9999999999995,0,0,0,7999.999999999997,121999.99999999996,349999.9999999999,249999.9999999999,13595.019999999995,99999.99999999997,0,4005.2199999999984
2803.999999999999,31.999999999999996,29.999999999999996,1,2,11.999999999999998,11.999999999999998,9129.999999999996,9139.999999999996,28.999999999999996,2,4,2,1,1291.8889999999994,149999.99999999997,89999.99999999997,59999.99999999998,51.99999999999999,45.99999999999999,0,0,28729.99999999999,2399.9999999999995,2999.999999999999,0,599.9999999999999,8999.999999999998,0,2597.999999999999,0,12999.999999999996,0,0,0,0,0,0
2804.999999999999,29.999999999999996,0,2,0,11.999999999999998,0,539.9999999999999,0,47.99999999999999,2,4,3,0,1306.5359999999998,17399.999999999996,13999.999999999995,0,51.99999999999999,0,0,0,36709.849999999984,1199.9999999999998,6759.999999999997,0,2599.9999999999995,11255.999999999995,0,1349.9999999999998,0,0,0,0,0,0,0,0
2806.999999999999,59.99999999999999,0,2,0,11.999999999999998,0,1999.9999999999993,0,21,3,1,0,0,11786.293999999996,14799.999999999995,13999.999999999995,0,51.99999999999999,0,0,0,23949.999999999985,1199.9999999999998,2079.9999999999995,0,1039.9999999999998,0,0,0,1499.9999999999995,485499.9999999998,189999.99999999994,0,0,189999.99999999994,0,949.9999999999999
2807.999999999999,31.999999999999996,0,2,0,11.999999999999998,0,4009.9999999999986,0,42,2,5,4,0,22549.361999999994,8205.999999999998,2999.999999999999,0,51.99999999999999,0,0,0,27391.99999999999,0,6239.999999999999,0,239.99999999999997,9539.999999999996,299.99999999999994,239.99999999999997,0,0,0,0,0,0,0,0
2808.999999999999,50.99999999999999,47.99999999999999,1,2,16.999999999999996,16.999999999999996,9799.999999999998,4759.999999999999,47.99999999999999,1,4,2,1,24522.723999999984,135999.99999999997,133999.99999999997,1999.9999999999993,51.99999999999999,51.99999999999999,0,0,67659.99999999999,2399.9999999999995,5199.999999999999,0,7799.999999999997,0,1499.9999999999995,0,1999.9999999999993,84999.99999999997,309999.99999999994,249999.9999999999,18099.999999999996,59999.99999999998,0,7199.999999999999
2809.9999999999986,40,37.99999999999999,1,2,7,11.999999999999998,6329.999999999998,0,12.999999999999998,2,5,3,1,3284.0159999999996,19599.999999999993,19599.999999999993,0,49,0,0,51.99999999999999,16371.999999999995,0,2599.9999999999995,0,2079.9999999999995,2399.9999999999995,0,0,99.99999999999999,1999.9999999999993,0,0,0,0,0,0
2810.9999999999986,51.99999999999999,50.99999999999999,1,2,16.999999999999996,16.999999999999996,2329.999999999999,419.99999999999994,35.99999999999999,1,3,0,1,28312.901999999984,332011.99999999994,147999.99999999997,62999.99999999998,51.99999999999999,51.99999999999999,0,0,232368.6499999999,719.9999999999999,6239.999999999999,4159.999999999998,1799.9999999999998,0,149999.99999999997,0,2499.9999999999995,-90789.99999999997,69999.99999999997,115789.99999999996,3839.9999999999986,-45789.99999999999,0,969.9999999999997
2811.9999999999986,28.999999999999996,27.999999999999996,1,2,15.999999999999998,16.999999999999996,9599.999999999998,1999.9999999999993,22,2,3,1,1,1651.2769999999998,85099.99999999997,39999.999999999985,44999.999999999985,51.99999999999999,51.99999999999999,0,0,26779.99999999999,2399.9999999999995,3119.9999999999995,0,1559.9999999999998,0,0,4999.999999999999,999.9999999999997,-19999.999999999993,14999.999999999995,0,0,14999.999999999995,0,299.99999999999994
2812.999999999999,86.99999999999999,0,1,0,11.999999999999998,0,0,0,42,1,1,0,0,51715.80699999998,46717.999999999985,0,0,0,0,51.99999999999999,0,32324.389999999985,599.9999999999999,5199.999999999999,0,2599.9999999999995,2986.389999999999,0,0,0,3499.9999999999986,0,0,0,0,0,0
2813.9999999999986,73.99999999999999,70.99999999999999,1,2,11.999999999999998,13.999999999999998,0,0,33.99999999999999,1,2,0,1,6458.473999999998,50799.99999999998,0,0,0,0,51.99999999999999,51.99999999999999,46380.11999999998,599.9999999999999,5199.999999999999,0,1299.9999999999998,0,0,0,999.9999999999997,418999.9999999998,399999.9999999999,43999.999999999985,4427.999999999999,355999.9999999999,0,11999.999999999995
2814.9999999999986,66.99999999999999,68.99999999999999,1,2,11.999999999999998,12.999999999999998,3929.9999999999986,4719.999999999999,47.99999999999999,1,2,0,1,1633.4469999999994,70999.99999999997,10999.999999999996,15999.999999999995,51.99999999999999,51.99999999999999,0,0,42376.999999999985,1319.9999999999998,1299.9999999999998,0,2079.9999999999995,15599.999999999995,0,0,499.99999999999994,11999.999999999995,0,0,0,0,0,0
2815.9999999999986,63.99999999999999,61.99999999999999,1,2,15.999999999999998,15.999999999999998,20,429.99999999999994,36.99999999999999,1,2,0,1,15892.049999999994,108159.99999999996,93759.99999999999,0,51.99999999999999,51.99999999999999,0,0,66179.99999999997,2879.999999999999,5199.999999999999,0,1299.9999999999998,0,0,0,2999.999999999999,664999.9999999998,549999.9999999999,239999.9999999999,14999.999999999995,309999.99999999994,149999.99999999997,3299.9999999999986
2816.999999999999,30.999999999999996,28.999999999999996,1,2,11,14.999999999999998,9599.999999999998,0,12.999999999999998,2,4,2,1,1073.6779999999999,32959.999999999985,31999.99999999999,0,40.99999999999999,0,0,51.99999999999999,24474.999999999993,1919.9999999999993,7279.999999999999,0,1199.9999999999998,4799.999999999999,54.99999999999999,0,0,-5999.999999999998,0,0,0,0,0,0
2817.9999999999986,42.99999999999999,47,1,2,15.999999999999998,8,9129.999999999996,3254.999999999999,24.999999999999996,1,3,1,1,20975.753999999994,60954.99999999997,38774.999999999985,22079.999999999993,51.99999999999999,51.99999999999999,0,0,128687.26999999996,15599.999999999995,25999.999999999993,287.99999999999994,5999.999999999998,0,74.99999999999999,0,3999.9999999999986,115499.99999999996,299999.99999999994,214999.9999999999,17999.999999999996,84999.99999999997,0,3433.0399999999986
